goalScored,playerankScore,matchId,playerId,roleCluster,minutesPlayed
0,-0.0092,2500792,366571,left FW,89
0,-0.0016,2500803,366571,left FW,90
0,0.0032,2500827,366571,left FW,59
0,0.0011,2500842,366571,left FW,16
0,0.0538,2500851,366571,left FW,43
0,-0.005,2500903,366571,left FW,36
0,0.0102,2500695,366581,right CB,90
0,0.0064,2500703,366581,left CB,90
0,0.0316,2500713,366581,left CB,90
0,0.0423,2500725,366581,left CB,79
1,0.0269,2500729,366581,left CB,90
0,0.0093,2500743,366581,left CB,90
0,0.0089,2500754,366581,right CB,90
0,0.008,2500764,366581,left CB,90
0,0.0141,2500769,366581,left CB,90
0,0.0076,2500783,366581,right CB,90
0,0.0181,2500792,366581,right CB,90
0,0.0127,2500803,366581,right CB,90
0,0.0111,2500851,366581,right CB,43
0,0.0085,2500862,366581,left CB,90
0,0.0087,2500873,366581,right CB,90
0,0.0089,2500890,366581,right CB,90
0,0.0059,2500903,366581,right CB,90
0,0.0064,2500908,366581,right CB,90
0,0.0158,2500923,366581,left CB,90
0,0.0181,2500930,366581,left CB,90
0,0.0077,2500938,366581,central MF,90
0,0.0056,2500953,366581,left CB,76
0,0.0102,2500956,366581,left CB,90
0,0.0381,2500973,366581,left CB,90
0,0.0085,2500978,366581,left CB,90
1,0.0215,2500993,366581,left CB,90
0,0.0073,2501003,366581,left CB,90
0,0.0157,2501013,366581,left CB,90
0,0.0319,2501022,366581,central MF-left CB,90
0,0.0056,2501033,366581,left CB,90
0,0.0085,2501043,366581,left CB,90
0,0.0075,2501054,366581,left CB,90
0,0.0455,2501062,366581,left CB,90
0,-0.0173,2565591,3667,left MF,90
0,-0.0066,2565645,3667,left MF,90
0,-0.0146,2565688,3667,left MF,90
0,-0.0076,2565700,3667,left MF,90
0,-0.0036,2565765,3667,left MF,90
0,-0.0123,2565772,3667,left MF,90
0,-0.0042,2565783,3667,left MF,90
0,-0.0048,2565795,3667,left MF,90
0,-0.0076,2565804,3667,left MF,90
0,0.0108,2565815,3667,left MF,90
0,-0.0132,2565823,3667,left MF,90
0,-0.0042,2565828,3667,left MF,90
0,0.006,2565844,3667,left MF,90
0,0.0424,2565868,3667,left MF,90
0,-0.0042,2565894,3667,left MF,90
0,-0.0126,2565905,3667,left MF,89
0,0.0042,2565922,3667,left MF,90
0,0.0141,2500686,366760,central MF,67
0,0.0161,2500696,366760,central MF,90
0,0.0044,2500708,366760,central MF,64
1,0.0261,2500717,366760,central MF,90
0,-0.0002,2500733,366760,right FW,24
0,-0.0106,2500737,366760,right FW,33
0,-0.0001,2500796,366760,right FW,9
0,0.0071,2500810,366760,right FW,82
0,-0.0059,2500825,366760,central MF,46
0,0.004,2500827,366760,right FW,71
0,0.0028,2500966,366760,central MF,15
0,0.0019,2500992,366760,right FW,78
0,0.002,2501041,366760,central MF,14
0,0.0006,2501047,366760,central MF,53
0,0.0104,2501057,366760,central MF,78
0,0.0013,2565569,3671,left CB,66
0,0.0079,2565636,3671,left MF,90
0,0.0198,2565645,3671,left MF,90
0,0.0206,2565649,3671,left CB,90
0,0.0087,2565666,3671,left CB,90
0,0.0053,2565675,3671,left MF,90
0,0.0168,2565680,3671,left CB,90
0,0.0061,2565688,3671,left CB,90
0,0.0046,2565700,3671,left CB,90
1,0.0647,2565715,3671,left MF,90
0,-0.0048,2565721,3671,left MF,90
0,-0.0073,2565757,3671,left MF,90
0,0.0096,2565762,3671,left CB,90
0,0.025,2565774,3671,left CB,90
0,0.0136,2565787,3671,left CB,90
0,0.0128,2565788,3671,left CB,90
0,0.0105,2565802,3671,left CB,90
0,-0.0102,2565814,3671,left CB,90
0,0.02,2565826,3671,left CB,90
0,-0.0044,2565830,3671,left CB,90
0,0.0068,2565842,3671,left CB,90
0,0.0331,2565848,3671,left CB,90
0,0.0339,2565863,3671,left CB,90
0,0.0294,2565876,3671,left CB,90
0,0.0148,2565879,3671,left CB,90
0,-0.0036,2565894,3671,left CB,90
0,0.0159,2565903,3671,left MF,90
0,-0.0213,2565909,3671,left MF,90
0,0.0004,2500725,367146,central MF,5
0,0.0009,2500769,367146,central MF,10
0,-0.0053,2500783,367146,central MF,60
0,0.0121,2565550,3674,central MF,89
0,0.003,2565565,3674,central MF,84
0,0.0043,2565572,3674,right CB,90
0,0.0828,2565580,3674,right CB,90
0,-0.0026,2565588,3674,central MF,90
1,0.0197,2565604,3674,central MF,90
0,-0.0,2565617,3674,central MF,90
0,0.0202,2565619,3674,central MF,90
0,0.0089,2565628,3674,central MF,90
0,0.0146,2565645,3674,central MF,90
1,0.0092,2565648,3674,central MF,90
1,0.0268,2565667,3674,central MF,60
0,0.0105,2565668,3674,central MF,90
1,0.0191,2565684,3674,central MF,90
0,0.0014,2565696,3674,central MF,67
0,-0.0003,2565739,3674,central MF,90
0,0.0051,2565752,3674,central MF,39
0,-0.0103,2565857,3674,central MF,51
0,0.0193,2565549,3676,right CB,90
0,-0.0062,2565558,3676,central MF,90
2,0.0386,2565569,3676,right CB,90
0,0.0261,2565583,3676,right CB,90
0,-0.0228,2565591,3676,central MF,90
0,-0.0098,2565607,3676,central MF,90
0,0.0088,2565611,3676,central MF,90
0,0.0092,2565623,3676,central MF,90
1,-0.0193,2565636,3676,central MF,90
0,0.0332,2565649,3676,central MF,90
0,-0.0072,2565666,3676,central MF,90
0,-0.0143,2565675,3676,central MF,90
0,-0.0154,2565680,3676,central MF,90
0,-0.0199,2565688,3676,central MF,90
0,-0.0015,2565700,3676,right CB,90
0,0.0373,2565715,3676,central MF,90
0,0.0028,2565721,3676,central MF,90
0,-0.0074,2565737,3676,central MF,90
0,0.0142,2565742,3676,central MF,90
0,-0.0436,2565757,3676,central MF,90
2,0.0338,2565765,3676,central MF,90
1,0.0064,2565772,3676,central MF-right CB,90
0,0.0083,2565783,3676,central MF,90
0,0.0016,2565795,3676,central MF,90
0,0.0142,2565804,3676,central MF,90
1,0.0153,2565815,3676,central MF,90
0,0.0024,2565823,3676,central MF,90
0,-0.0479,2565828,3676,central MF,90
0,0.0082,2565844,3676,right CB,89
0,0.042,2565859,3676,right CB,90
0,0.0105,2565868,3676,right CB,90
0,-0.0126,2565883,3676,central MF,15
0,0.0037,2565894,3676,right CB,90
0,-0.0093,2565905,3676,central MF,90
0,-0.0032,2565916,3676,right CB,90
0,0.0034,2565922,3676,right CB,90
1,0.0179,2517018,367620,central MF,90
0,0.0049,2516740,367621,central MF,74
0,-0.0026,2516757,367621,central MF,63
0,0.0049,2516769,367621,central MF,90
0,0.0075,2516782,367621,right CB,14
1,0.0158,2516787,367621,central MF,90
0,-0.0119,2516795,367621,central MF,90
0,0.0081,2516804,367621,central MF,90
0,-0.0039,2516821,367621,central MF,90
1,0.0175,2516831,367621,central MF,77
0,0.0052,2516839,367621,central MF,73
0,-0.0056,2516857,367621,central MF,90
0,-0.0085,2516872,367621,central MF,47
0,-0.0052,2516875,367621,central MF,61
0,-0.0166,2516895,367621,left FW,62
0,-0.0223,2516902,367621,central MF,90
0,0.0006,2516910,367621,central MF,90
0,0.0077,2516920,367621,central MF,90
0,0.01,2516931,367621,central MF,90
0,0.0028,2516949,367621,left FW,90
0,0.0028,2516961,367621,central MF,90
0,0.0075,2516966,367621,central MF,43
0,-0.0025,2565607,3677,central FW,8
0,0.0114,2565645,3677,left FW,13
0,0.0398,2565854,3677,central MF,64
0,-0.0193,2565868,3677,central MF,65
0,-0.002,2565916,3677,central MF,65
0,-0.0006,2565549,3678,central MF-right FW,82
1,0.0281,2565558,3678,right FW,90
0,0.0489,2565569,3678,right FW,90
0,-0.0072,2565583,3678,right FW,69
0,-0.0002,2565591,3678,right FW,90
0,0.0198,2565607,3678,right FW,82
1,0.0248,2565611,3678,right FW,71
0,0.0054,2565623,3678,right FW,90
0,-0.0099,2565636,3678,right FW,74
0,0.0022,2565645,3678,central MF,90
0,0.0513,2565649,3678,right FW,90
0,0.0107,2565666,3678,central MF,90
0,0.0045,2565675,3678,right FW,69
0,0.0033,2565680,3678,right FW,70
0,0.0038,2565688,3678,right FW,90
0,0.0203,2565700,3678,central MF,90
0,0.0186,2565715,3678,left FW,90
0,0.0145,2565721,3678,central FW,83
0,0.0456,2565737,3678,right FW,77
0,0.0419,2565742,3678,right FW,82
0,0.0078,2565757,3678,right FW,85
0,0.0215,2565765,3678,right FW,82
0,0.0099,2565772,3678,central MF,90
0,0.0039,2565549,3680,central MF,90
0,0.003,2565558,3680,central MF,90
0,0.0065,2565569,3680,central MF,90
0,0.0012,2565583,3680,central MF,90
0,0.0012,2565607,3680,central MF,90
0,0.0123,2565611,3680,central MF,90
0,0.0072,2565649,3680,central MF,90
0,-0.0058,2565666,3680,left CB,65
0,0.0019,2565675,3680,left FW,90
0,0.0015,2565680,3680,central MF,90
0,-0.0152,2565688,3680,central MF,46
0,0.0019,2565700,3680,central MF,90
0,-0.0005,2565715,3680,central MF,75
0,0.008,2565721,3680,central MF,90
0,0.0132,2565737,3680,central MF,56
0,0.0061,2565772,3680,central MF,60
0,0.0033,2565783,3680,central MF,90
0,0.0007,2565795,3680,left FW,79
0,0.0068,2565804,3680,central MF,66
0,0.0111,2565815,3680,central FW,44
0,-0.0003,2565823,3680,central MF,33
0,-0.0,2565828,3680,central MF,73
0,-0.0018,2565844,3680,left CB,90
0,0.0829,2565854,3680,central MF,26
0,0.0047,2565859,3680,central MF,75
0,0.0042,2565868,3680,left CB,25
0,0.0092,2565883,3680,central MF,61
0,0.0034,2565894,3680,central MF,90
0,-0.0079,2565905,3680,central MF,90
0,0.0016,2565916,3680,central MF,25
0,0.0054,2565922,3680,central MF,89
0,0.0051,2565583,3681,central MF,13
0,-0.0012,2565783,3681,central FW,90
0,-0.0008,2565859,3681,central MF,22
0,0.0127,2565883,3681,central MF,46
0,-0.0039,1694390,3682,central MF,66
1,0.0157,1694393,3682,central FW,22
0,0.026,1694394,3682,central FW,77
2,0.0678,1694429,3682,central FW,90
1,0.0721,1694437,3682,central FW,90
2,0.0439,1694439,3682,central FW,90
0,0.0069,1694440,3682,central FW,120
1,-0.0009,2057966,3682,central FW,70
0,0.0217,2057968,3682,central FW,80
0,0.0249,2057970,3682,central FW,66
1,-0.0177,2058003,3682,central MF,83
1,-0.0157,2058010,3682,central MF,93
0,0.0002,2058014,3682,central FW,90
1,0.0308,2058017,3682,central MF,90
0,-0.0388,2565551,3682,central FW,90
1,0.0091,2565586,3682,central FW,90
0,0.0988,2565589,3682,central FW,90
1,0.0092,2565601,3682,central MF,72
0,-0.0045,2565610,3682,central FW,67
0,0.0186,2565626,3682,central MF,90
0,0.0101,2565637,3682,central MF,90
0,0.05,2565642,3682,central FW,90
0,0.0078,2565655,3682,central FW,80
0,0.0007,2565664,3682,central MF,76
2,0.0955,2565669,3682,central MF,90
1,0.0325,2565680,3682,central FW,91
0,-0.015,2565703,3682,central FW,90
0,0.0052,2565717,3682,left FW,90
0,0.0571,2565727,3682,central FW,90
0,0.0724,2565736,3682,central MF,76
1,0.0346,2565743,3682,central FW,71
1,0.0236,2565755,3682,central MF,90
0,-0.0127,2565760,3682,central FW,90
1,-0.0024,2565776,3682,central MF,90
0,0.0438,2565787,3682,central MF,90
3,0.09,2565789,3682,central MF,90
4,0.0474,2565800,3682,central FW,73
0,-0.0001,2565817,3682,left FW,90
1,0.0581,2565824,3682,central FW,69
1,-0.022,2565832,3682,central MF,81
1,0.0178,2565852,3682,central MF,90
1,0.0109,2565860,3682,central FW,58
0,-0.0113,2565868,3682,central MF,90
0,-0.002,2565886,3682,central FW,27
0,0.0551,2565913,3682,central FW,62
0,0.0099,2565925,3682,central MF,31
0,-0.0008,2576040,368340,right FW,19
0,0.0043,2576250,368340,right FW,15
0,0.0254,2057984,3685,left FW,58
1,0.0056,2057987,3685,central FW,77
0,-0.0105,2057989,3685,central FW,90
0,0.0181,2058006,3685,central FW,90
0,0.0069,2565549,3685,right FW,33
0,0.0336,2565558,3685,central FW,24
0,0.0065,2565569,3685,right FW,16
0,-0.0151,2565583,3685,right FW,33
0,-0.0073,2565591,3685,central MF-central FW-right FW,90
0,0.0082,2565611,3685,right FW,30
0,0.0001,2565636,3685,right FW,59
0,-0.0016,2565645,3685,left FW,30
0,0.0015,2565649,3685,right FW,17
0,-0.0011,2565675,3685,right FW,23
0,0.0014,2565700,3685,right MF-right FW,5
1,0.0186,2565715,3685,left FW,12
0,0.0132,2575971,368642,left MF,13
0,0.0041,2575982,368642,central MF,13
0,-0.0018,2576045,368642,right FW,13
0,-0.004,2576057,368642,central MF,80
0,0.013,2576142,368642,left FW,17
0,0.0033,2576151,368642,left FW,27
0,0.0032,2576161,368642,left FW,13
1,0.0139,2576200,368642,left FW,50
0,-0.0019,2576247,368642,central MF,13
0,-0.0018,2576250,368642,central MF,34
0,0.0101,2565551,3692,right CB,90
0,0.004,2565563,3692,left CB,90
0,-0.0001,2565574,3692,left CB,90
0,-0.006,2565579,3692,right CB-central MF-left CB,90
0,0.0023,2565597,3692,left MF,30
0,0.0015,2565603,3692,right CB,90
0,0.0226,2565612,3692,central MF,90
0,0.0742,2565618,3692,central MF,90
0,-0.0027,2565631,3692,right CB,90
0,0.0143,2565644,3692,right CB,90
0,0.0063,2565652,3692,left CB,90
0,-0.0038,2565666,3692,right CB,90
0,0.0044,2565683,3692,right CB,43
0,0.0038,2565706,3692,right CB,28
0,0.0091,2565714,3692,right CB,90
0,-0.0029,2565722,3692,right CB,90
0,0.0181,2565728,3692,right CB,90
0,0.0661,2565743,3692,left CB,90
0,0.0127,2565753,3692,right CB,90
0,0.0127,2565762,3692,right CB,90
0,0.0147,2565775,3692,right CB,90
0,0.0179,2565779,3692,right CB-left CB,90
0,0.0241,2565791,3692,right CB,90
0,0.0064,2565803,3692,right CB,90
0,-0.001,2565809,3692,left CB,90
0,0.0246,2565827,3692,right CB,90
0,0.0047,2565836,3692,right CB,90
0,0.0083,2565843,3692,right CB,90
0,0.0031,2565854,3692,right CB,90
0,0.0165,2565864,3692,right CB,90
0,0.0044,2565880,3692,right CB,67
0,0.0269,2565892,3692,left CB,90
0,0.0081,2565908,3692,right CB,90
0,0.0097,2565923,3692,right CB,90
0,0.0193,2565548,3695,right CB,90
0,-0.0073,2565558,3695,right MF,90
0,0.0528,2565568,3695,right CB,90
0,0.0166,2565584,3695,right CB,90
0,0.001,2565593,3695,right CB,90
0,0.0106,2565604,3695,left CB,90
0,0.0157,2565616,3695,right CB,90
0,0.0033,2565618,3695,right CB,90
0,0.0062,2565630,3695,right CB,56
0,-0.0005,2565642,3695,right CB,90
0,0.0078,2565670,3695,right CB,90
0,0.0112,2565685,3695,left CB,90
0,-0.0044,2565692,3695,right CB,90
0,0.0142,2565699,3695,right CB,90
0,0.008,2565710,3695,right CB,90
0,0.0098,2565720,3695,right CB,90
0,0.0113,2565733,3695,left CB,90
0,0.0007,2565745,3695,left CB,90
0,0.0019,2565763,3695,right CB,54
0,0.0137,2565769,3695,right CB,90
0,-0.0041,2565786,3695,right CB,90
0,-0.0075,2565805,3695,right CB,90
0,0.0238,2565809,3695,left CB,90
0,0.0245,2565821,3695,left CB,90
0,0.0581,2565832,3695,left CB,90
0,0.0161,2565846,3695,left CB,90
0,-0.0584,2565848,3695,right CB,90
0,0.0124,2565872,3695,right CB,90
0,0.0087,2565884,3695,right CB,90
0,0.0101,2565888,3695,right CB,90
0,0.0085,2565901,3695,right CB,90
0,0.0171,2565911,3695,right CB,90
0,0.0156,2565927,3695,left CB,90
0,0.0193,2499786,370,left CB,90
0,0.0204,2499795,370,left CB,90
0,0.0121,2499804,370,left CB,90
0,0.0103,2499811,370,right CB,90
0,0.0128,2499824,370,left CB,90
0,0.0033,2499835,370,right CB,90
0,0.0194,2499845,370,right CB,90
0,0.0054,2499857,370,central MF-right CB,90
0,0.0205,2499859,370,right CB,90
0,0.0226,2499875,370,left CB,90
0,0.0201,2499886,370,left CB,90
0,0.0375,2499957,370,central MF-left CB,90
0,0.0243,2499975,370,left CB,90
0,0.0225,2499984,370,left CB,90
0,0.0346,2499995,370,left CB,90
0,0.0149,2500003,370,left CB,90
0,0.0078,2500014,370,left CB,90
0,0.0115,2500023,370,left CB,90
0,0.0202,2500032,370,left CB,90
0,0.0395,2500043,370,left CB,90
0,0.0132,2500052,370,central MF,90
0,0.0221,2500068,370,right CB,90
0,-0.0009,2500072,370,right CB,90
0,0.028,2500082,370,left CB,90
0,0.0306,2500092,370,left CB,90
0,0.0058,2499719,370224,right MF-right CB,67
0,-0.0118,2499743,370224,right CB,90
0,0.0144,2499780,370224,right MF,90
0,0.0115,2499929,370224,left CB,90
0,0.0059,2499939,370224,left CB,90
0,0.0104,2500010,370224,left CB,90
0,0.0058,2500022,370224,left CB,90
0,0.0191,2500040,370224,left CB,16
0,0.0081,2500054,370224,left CB,90
0,0.0037,2500091,370224,left CB,90
0,-0.0098,2565552,3704,central MF,90
0,-0.0074,2565577,3704,central MF,90
0,-0.0013,2565600,3704,central MF,70
0,-0.0047,2565736,3704,central MF,17
0,-0.0008,2565751,3704,central MF,90
0,-0.0011,2565764,3704,central MF,81
0,0.0068,2565768,3704,central MF,79
0,-0.004,2565781,3704,central MF,74
0,-0.0055,2565797,3704,central MF,90
0,0.0081,2565810,3704,central MF,60
0,-0.0038,2565818,3704,central MF,5
0,-0.0068,2565844,3704,central MF,90
0,0.0183,2565865,3704,central MF,90
0,-0.0064,2565871,3704,central MF,5
0,0.0105,2565881,3704,central MF,90
0,-0.004,2565890,3704,central MF,72
0,-0.0018,2565904,3704,central MF,90
0,0.0077,2565553,3705,central MF,90
0,-0.0034,2565563,3705,central MF,90
0,-0.0011,2565576,3705,central FW,73
0,-0.0056,2565586,3705,central MF,90
0,0.014,2565599,3705,central MF,90
0,0.0178,2565613,3705,left FW,90
0,0.006,2565629,3705,central MF,90
1,0.0099,2565640,3705,central MF,90
0,0.0255,2565654,3705,central MF,90
0,0.0049,2565662,3705,central MF,90
0,0.0055,2565673,3705,central MF,90
0,-0.0,2565679,3705,central MF,90
0,0.0032,2565688,3705,central MF,90
0,-0.0674,2565702,3705,central MF,39
0,0.0057,2565734,3705,central MF,90
0,0.0349,2565741,3705,left FW,90
0,-0.0002,2565753,3705,left FW,90
0,-0.0005,2565767,3705,left FW,90
0,0.0017,2565776,3705,central MF,90
0,0.0019,2565788,3705,left CB,36
0,0.0017,2565846,3705,central MF,11
0,0.0025,2565849,3705,central MF,22
0,0.0004,2565867,3705,central MF,90
0,-0.0068,2565869,3705,central MF,90
1,0.0053,2565883,3705,central MF,90
0,-0.0044,2565893,3705,central MF,90
0,0.0077,2565906,3705,central MF,90
1,0.0118,2565910,3705,central MF,90
0,-0.0079,2565921,3705,central MF,90
0,0.0294,2516782,3708,central FW,23
0,-0.0063,2565728,3708,left FW,87
0,0.0047,2565744,3708,left FW,76
0,0.0029,2565755,3708,left MF,62
0,-0.0129,2565784,3708,right FW,46
0,-0.0015,2565807,3708,left MF,86
0,0.0002,2565847,3708,left FW,44
0,-0.0016,2565859,3708,left MF,19
0,0.0001,2565885,3708,right FW,44
0,-0.0021,2565897,3708,right FW,21
0,0.0127,2565898,3708,left FW,19
0,-0.0058,2565915,3708,central MF,53
0,0.0146,2575963,3710,right FW,32
0,0.0162,2575972,3710,central FW,15
0,0.0006,2576011,3710,central FW-left FW,37
1,0.0181,2576040,3710,central FW,44
1,0.0109,2576053,3710,central FW,18
0,0.0135,2576060,3710,central FW,25
0,0.0146,2576073,3710,left FW,16
0,0.0301,2576086,3710,central FW,44
1,0.0134,2576095,3710,central FW,30
0,-0.0004,2576102,3710,central MF,15
0,0.0017,2576123,3710,central FW,25
0,0.0125,2576153,3710,central FW,22
0,0.013,2576162,3710,left FW,64
0,-0.0028,2576186,3710,central MF-central FW,81
0,0.0144,2576192,3710,central FW,66
1,0.025,2576207,3710,central FW,86
0,0.0065,2576213,3710,central FW,90
0,-0.0024,2576228,3710,central FW,62
1,-0.0154,2576236,3710,central FW,90
0,0.0009,2576248,3710,central FW-left FW,90
0,0.0998,2576269,3710,central FW,90
0,0.0022,2576306,3710,central FW,37
0,0.004,2576317,3710,central MF,16
0,-0.0091,2576326,3710,central MF,19
0,-0.0023,2576336,3710,central FW,20
0,-0.0014,2058002,3714,central MF-central FW,16
0,-0.0109,2058010,3714,central MF-central FW,59
2,0.0274,2565551,3714,central FW,90
0,0.0059,2565563,3714,central FW,81
0,0.0086,2565574,3714,central FW,90
0,-0.0003,2565579,3714,central FW,67
0,-0.0134,2565597,3714,central FW,90
1,0.0222,2565612,3714,central FW,68
1,0.05,2565618,3714,central FW,90
1,0.0264,2565644,3714,central FW,88
1,0.0416,2565652,3714,central FW,90
1,0.0104,2565666,3714,central FW,90
0,0.0245,2565674,3714,central FW,90
1,0.0058,2565683,3714,central FW,90
0,-0.0017,2565690,3714,central FW,82
1,0.0133,2565706,3714,central FW,75
0,-0.0059,2565714,3714,central FW,90
0,0.0338,2565722,3714,central FW,90
1,0.003,2565728,3714,central FW,46
0,-0.005,2565753,3714,central FW,90
2,0.0139,2565762,3714,central FW,82
1,0.0118,2565779,3714,central FW,74
0,-0.0183,2565803,3714,central MF,85
1,0.0145,2565809,3714,central FW,71
1,0.0146,2565827,3714,central FW,87
2,0.0308,2565836,3714,central FW,87
0,0.0131,2565843,3714,central FW,90
0,-0.0014,2565854,3714,central FW,90
0,0.0359,2565864,3714,central FW,90
1,0.0026,2565870,3714,central MF,23
0,0.0073,2565880,3714,central FW,90
1,-0.0001,2565892,3714,central MF,90
0,-0.0018,2565904,3714,central FW,90
0,-0.0016,2565908,3714,central FW,90
2,0.0241,2565923,3714,central MF,85
0,0.0014,1694424,3725,central MF,90
0,0.0066,1694431,3725,left FW,75
0,0.0107,2500729,372547,right CB,90
0,0.0045,2500764,372547,right CB,90
0,0.0019,2500769,372547,right CB,90
0,0.0762,2565556,372752,left FW,89
1,0.0078,2565564,372752,right MF,90
0,-0.0045,2565570,372752,right FW,90
0,0.0401,2565587,372752,central MF,90
0,0.1035,2565595,372752,central MF,90
0,0.0443,2565607,372752,right FW,75
0,-0.002,2565608,372752,central MF,90
0,0.0303,2565620,372752,right FW,75
0,0.0153,2565632,372752,right FW,90
0,0.0153,2565638,372752,central MF,87
0,-0.0106,2565656,372752,right MF,65
0,-0.0003,2565663,372752,right FW,10
0,-0.0032,2565672,372752,right FW,89
0,0.0345,2565684,372752,central MF,90
0,0.0125,2565694,372752,right FW,61
0,0.0008,2565749,372752,right FW,44
0,-0.0014,2565760,372752,right FW,25
0,0.0115,2565771,372752,right FW,91
0,-0.0093,2565782,372752,right FW,80
0,0.0056,2565795,372752,right FW,66
0,-0.0001,2565802,372752,right FW,7
0,-0.0082,2565811,372752,right FW,74
0,-0.0026,2565819,372752,right MF,23
0,-0.0022,2565835,372752,right FW,90
0,-0.0064,2565840,372752,right FW,65
0,0.0083,2565851,372752,right FW,89
0,0.0082,2565858,372752,right MF,90
0,-0.0014,2565875,372752,central MF,29
0,0.0162,2565878,372752,central MF,90
0,-0.0113,2565890,372752,right FW,81
0,-0.0008,2565901,372752,right MF,71
0,0.008,2565908,372752,central MF,90
0,0.018,2565924,372752,right FW,90
0,0.0024,2565554,372753,right FW,18
0,0.0011,2565566,372753,right FW,66
0,0.0033,2565596,372753,central MF,61
0,-0.0029,2565611,372753,right MF,22
0,-0.0114,2565725,372753,right MF,74
0,0.0072,2565735,372753,right MF,91
0,-0.001,2565740,372753,right MF,90
0,0.0064,2565770,372753,right MF,90
0,-0.0059,2565790,372753,right MF,90
0,-0.0062,2565804,372753,right MF,90
0,0.0034,2565811,372753,right MF,31
0,0.0059,2565822,372753,right MF,90
1,0.0124,2565837,372753,right MF-right FW,90
0,-0.0026,2565926,372753,right MF,90
0,0.0051,2500910,372904,left CB,90
0,0.0033,2500918,372904,right CB,90
0,0.0099,2500932,372904,right CB,90
0,-0.0141,2500949,372904,right MF,90
0,-0.0032,2500969,372904,right MF,90
0,0.0061,2500989,372904,central MF,76
0,0.0238,2500998,372904,left CB,90
0,0.0058,2501008,372904,left CB,51
0,0.0007,2501045,372904,left CB,90
0,0.011,2501050,372904,left CB,90
0,0.0124,2501063,372904,left CB,90
0,0.0224,2057961,372915,left FW,80
0,0.0402,2516744,372915,right MF,79
0,0.0053,2516755,372915,central MF,73
0,0.0457,2516761,372915,central MF,76
0,-0.0054,2516770,372915,central MF,80
0,0.0147,2516779,372915,left MF,46
0,0.0177,2516787,372915,right FW,90
0,-0.0001,2516797,372915,central MF,90
0,-0.0006,2516805,372915,left FW,67
0,0.0138,2516815,372915,left FW,89
0,0.014,2516824,372915,central FW,83
0,0.0196,2516832,372915,left FW,25
1,0.0227,2516847,372915,right FW,57
1,0.0374,2516861,372915,central FW,90
0,0.0008,2516868,372915,left FW,83
0,0.0512,2516878,372915,central MF,88
0,0.0148,2516888,372915,left FW,56
0,0.0232,2516893,372915,left FW,82
0,0.0554,2516906,372915,central MF,90
1,0.0177,2516918,372915,right FW,90
0,0.0228,2516923,372915,right FW,90
0,0.006,2516928,372915,central FW,25
0,-0.0027,2516941,372915,left FW,7
0,0.0054,2516951,372915,central MF,41
0,0.0012,2516981,372915,left FW,60
0,0.0072,2516986,372915,left FW,36
0,-0.0004,2516998,372915,central MF,90
0,0.0048,2517004,372915,left FW,86
0,0.006,2517011,372915,left FW,5
0,-0.001,2517023,372915,central MF,64
0,0.0016,2517033,372915,right FW,24
0,0.0069,2517040,372915,right FW,90
1,0.0178,2516795,373350,left FW,42
0,-0.007,2517035,373350,right MF,23
0,-0.002,2565553,3735,left MF,90
0,-0.0058,2565563,3735,left MF,90
0,-0.003,2565599,3735,left MF,28
0,-0.0024,2565613,3735,left MF,90
0,0.0038,2565624,3735,left MF,90
0,-0.0039,2565629,3735,left MF,90
0,0.0031,2565640,3735,left MF,90
0,-0.0244,2565654,3735,left MF,90
0,-0.0066,2565662,3735,left MF,90
0,0.0014,2565673,3735,left MF,36
0,0.0002,2576103,3736,central MF,8
0,-0.0001,2576144,3736,right MF,8
0,0.0,2576217,3736,central MF,24
0,-0.0095,2576231,3736,right MF-central MF-right CB,25
0,0.0122,2576261,3736,central MF,77
0,0.0173,2576287,3736,central MF,54
0,0.0016,2576314,3736,central MF,39
0,-0.002,2576328,3736,central MF,58
0,-0.0001,2576334,3736,central MF,28
0,-0.0038,2516759,373636,right CB,43
0,-0.0127,2516986,373636,central MF,90
0,-0.018,2516994,373636,central FW,81
0,0.0034,2565553,373713,right FW,4
0,-0.0026,2565575,373713,central MF,29
0,0.001,2565592,373713,left FW,13
0,0.0026,2565616,373713,central MF,8
0,0.0063,2565633,373713,central MF,90
0,0.0005,2565649,373713,central MF,90
0,-0.003,2575989,373768,right FW,16
0,0.0024,2575999,373768,right FW,15
0,0.0015,2576011,373768,right FW,19
0,0.0019,2576049,373768,right FW,13
0,-0.0042,2576068,373768,right FW,16
0,-0.0125,2576082,373768,right FW,23
0,0.0015,2576165,373768,right FW,12
0,-0.0018,2576181,373768,right FW,22
0,-0.0106,2576191,373768,right MF,66
0,-0.0049,2576219,373768,left MF,12
0,0.0002,2576254,373768,central MF,19
0,0.0356,2576290,373768,right MF,90
0,-0.0058,2576304,373768,left FW,90
0,-0.0032,2576331,373768,right MF,40
0,-0.0091,2500894,373817,right CB,28
0,0.0006,2501005,373817,left CB,17
0,-0.0039,2501011,373817,central MF,15
0,0.0103,2501027,373817,central MF,84
0,0.0032,2501038,373817,central MF,38
0,0.0147,2575962,374013,central MF,90
0,0.0012,2575975,374013,central MF,24
0,0.004,2575981,374013,central MF,13
0,-0.0028,2576018,374013,central MF,90
0,0.0035,2576036,374013,central MF,17
0,0.0469,2576054,374013,central MF,90
0,0.0007,2576098,374013,central MF,20
0,-0.02,2576115,374013,central MF,8
0,0.0068,2576128,374013,central MF,14
