name,foot,goal,dist_m,dist_ft,time,match_id,period,team_id,player_id,shot_id,accurate,shot_loc,counter,opportunity,x1,y1,x2,y2,H1,H2,E1,shot_loc_desc,time2,min
A. El Kaabi,left,False,16.462063572423112,53.9955685175478,466.0048139999999,2057961,1H,16216,552555,258694605,False,ol,False,True,85,49,0,0,2822.666863,3060.236385,,out center left,466.0048139999999,7.0
Y. Belhanda,left,False,7.204165339579596,23.629662313821076,1096.910233,2057961,1H,16216,25998,258694839,False,,False,True,94,58,0,0,2822.666863,3060.236385,,,1096.910233,18.0
M. Benatia,left,False,13.413014911737777,43.99468891049991,1098.540272,2057961,1H,16216,20579,258694841,True,gb,False,True,88,57,0,0,2822.666863,3060.236385,,goal low center,1098.540272,18.0
A. Hakimi,right,False,17.876306685176893,58.634285927380205,1525.629402,2057961,1H,16216,396475,258694959,False,,False,False,86,25,0,0,2822.666863,3060.236385,,,1525.629402,25.0
Y. Belhanda,right,False,26.355650502359072,86.44653364773775,1529.109879,2057961,1H,16216,25998,258694962,False,,False,False,76,53,0,0,2822.666863,3060.236385,,,1529.109879,25.0
S. Azmoun,right,False,7.689103798395493,25.220260458737215,1460.499848,2057961,1H,10840,79006,258694998,False,or,False,False,93,49,100,100,2822.666863,3060.236385,,out center right,1460.499848,24.0
A. Harit,right,False,11.195460567680993,36.721110661993656,1790.240171,2057961,1H,16216,372915,258695054,True,gb,False,True,92,31,0,0,2822.666863,3060.236385,,goal low center,1790.240171,29.0
R. Cheshmi,right,False,10.396378431453908,34.100121255168816,1892.337429,2057961,1H,10840,272829,258695153,False,otr,False,True,94,72,100,100,2822.666863,3060.236385,,out high right,1892.337429,31.0
A. Jahanbakhsh,right,False,16.20012979955716,53.13642574254748,2540.219385,2057961,1H,10840,79381,258695306,True,gr,False,True,87,71,100,100,2822.666863,3060.236385,,goal center right,2540.219385,42.0
E. Hajsafi,right,False,18.70968719033004,61.36777398428253,2584.617744,2057961,1H,10840,79248,258695317,False,,False,False,83,46,100,100,2822.666863,3060.236385,,,2584.617744,43.0
A. Harit,right,False,10.97218000262482,35.988750408609405,209.41776200000004,2057961,2H,16216,372915,258695485,False,obr,False,True,92,32,0,0,2822.666863,3060.236385,,out low right,3032.084625,50.0
H. Ziyech,left,False,23.329685031950174,76.52136690479657,2057.538697,2057961,2H,16216,221039,258695940,True,glb,False,True,79,40,0,0,2822.666863,3060.236385,,goal low left,4880.20556,81.0
H. Ziyech,left,False,25.905239071662702,84.96918415505365,2494.204992,2057961,2H,16216,221039,258696015,False,,False,False,77,66,0,0,2822.666863,3060.236385,,,5316.871854999999,88.0
M. da Costa,right,False,34.396472122733755,112.8204285625667,2710.956956,2057961,2H,16216,101620,258696092,False,obr,False,False,69,64,0,0,2822.666863,3060.236385,,out low right,5533.623819,92.0
S. Azmoun,right,False,12.289056108587022,40.30810403616543,2538.439772,2057961,1H,10840,79006,258696150,True,gbr,True,True,91,70,100,100,2822.666863,3060.236385,,goal low right,2538.439772,42.0
R. Saïss,head/body,False,7.71515627903933,25.305712595249002,2109.323171,2057961,2H,16216,26226,258696157,False,ol,False,False,93,48,0,0,2822.666863,3060.236385,,out center left,4931.990034,82.0
K. Boutaïb,head/body,False,12.51004423263563,41.032945083044865,66.01961500000004,2057962,1H,16216,29625,259477120,False,otl,False,True,89,41,100,100,2882.926705,3005.235756,,out high left,66.01961500000004,1.0
Raphaël Guerreiro,left,False,34.01516643061592,111.56974589242022,215.862122,2057962,1H,9905,28907,259477224,False,,False,False,69,51,0,0,2882.926705,3005.235756,,,215.862122,3.0
Cristiano Ronaldo,head/body,True,9.901856759719362,32.4780901718795,238.37083299999995,2057962,1H,9905,3322,259477232,True,gtr,False,True,91,48,0,0,2882.926705,3005.235756,,goal high right,238.37083299999995,3.0
Cristiano Ronaldo,right,False,14.63850754081508,48.01430473387346,511.009632,2057962,1H,9905,3322,259477302,False,olb,False,True,87,59,0,0,2882.926705,3005.235756,,out low left,511.009632,8.0
M. Boussoufa,head/body,False,11.68637345640212,38.33130493699895,582.341332,2057962,1H,16216,101846,259477311,False,ol,False,True,90,61,100,100,2882.926705,3005.235756,,out center left,582.341332,9.0
M. Benatia,head/body,False,7.818498139668513,25.64467389811272,660.9972,2057962,1H,16216,20579,259477332,True,glb,False,True,93,46,100,100,2882.926705,3005.235756,,goal low left,660.9972,11.0
M. da Costa,head/body,False,12.72211182164738,41.7285267750034,816.664368,2057962,1H,16216,101620,259477404,False,obr,False,False,89,61,100,100,2882.926705,3005.235756,,out low right,816.664368,13.0
H. Ziyech,right,False,28.485063113191448,93.43100701126794,1330.878594,2057962,1H,16216,221039,259477670,True,gb,False,True,75,29,100,100,2882.926705,3005.235756,,goal low center,1330.878594,22.0
K. El Ahmadi,right,False,33.00741306797611,108.26431486296164,2015.214255,2057962,1H,16216,142,259477887,False,otr,False,False,71,26,100,100,2882.926705,3005.235756,,out high right,2015.214255,33.0
Gonçalo Guedes,right,False,14.63850754081508,48.01430473387346,2334.240969,2057962,1H,9905,237034,259477955,True,gc,False,True,87,41,0,0,2882.926705,3005.235756,,goal center,2334.240969,38.0
Y. Belhanda,head/body,False,7.71515627903933,25.305712595249002,2796.955309,2057962,1H,16216,25998,259478138,False,olb,False,True,93,52,100,100,2882.926705,3005.235756,,out low left,2796.955309,46.0
Cristiano Ronaldo,right,False,16.191778682096665,53.10903407727706,326.5890129999998,2057962,2H,9905,3322,259478335,False,otr,False,True,86,64,0,0,2882.926705,3005.235756,,out high right,3209.5157179999997,53.0
Y. Belhanda,right,False,16.37670440625952,53.715590452531224,589.1293759999999,2057962,2H,16216,25998,259478398,True,gt,False,True,87,72,100,100,2882.926705,3005.235756,,goal high center,3472.0560809999997,57.0
Y. Belhanda,head/body,False,11.069108048980281,36.30667440065532,669.7915130000001,2057962,2H,16216,25998,259478417,True,gl,False,True,90,54,100,100,2882.926705,3005.235756,,goal center left,3552.718218,59.0
M. Benatia,left,False,14.268288545670078,46.799986429797855,898.114039,2057962,2H,16216,20579,259478514,False,ot,False,True,87,49,100,100,2882.926705,3005.235756,,out high center,3781.040744,63.0
Cristiano Ronaldo,right,False,31.267765212795428,102.558269897969,1551.538302,2057962,2H,9905,3322,259478662,False,,False,False,74,15,0,0,2882.926705,3005.235756,,,4434.465007,73.0
Bruno Fernandes,right,False,33.00750780689902,108.26462560662878,2206.371325,2057962,2H,9905,243588,259478860,False,olb,False,False,72,83,0,0,2882.926705,3005.235756,,out low left,5089.29803,84.0
M. Benatia,head/body,False,10.115705872058559,33.17951526035207,1976.390386,2057962,2H,16216,20579,259478943,False,obr,False,True,91,56,100,100,2882.926705,3005.235756,,out low right,4859.317091,80.0
N. Dirar,right,False,28.69095415043738,94.10632961343461,2121.9208660000004,2057962,2H,16216,149074,259478977,False,otl,False,True,75,73,100,100,2882.926705,3005.235756,,out high left,5004.847571,83.0
H. Ziyech,left,False,11.26675037721614,36.95494123726893,2685.182067,2057962,2H,16216,221039,259479162,False,,False,True,90,57,100,100,2882.926705,3005.235756,,,5568.108772,92.0
Bruno Fernandes,right,False,33.6575666038114,110.39681846050138,2984.9067940000004,2057962,2H,9905,243588,259479170,False,ot,False,False,71,20,0,0,2882.926705,3005.235756,,out high center,5867.833499,97.0
H. Ziyech,left,False,14.887785749482694,48.831937258303235,1037.441903,2057962,1H,16216,221039,259758948,False,,False,True,88,31,100,100,2882.926705,3005.235756,,,1037.441903,17.0
M. Benatia,left,False,13.186704713839617,43.25239146139394,2840.306879,2057962,2H,16216,20579,259758957,False,otl,False,True,88,48,100,100,2882.926705,3005.235756,,out high left,5723.233584,95.0
Daniel Carvajal,right,False,23.067501659314992,75.66140544255317,209.67806900000005,2057963,1H,1598,4501,259578795,False,otr,False,False,81,77,100,100,2888.7844,2942.408012,,out high right,209.67806900000005,3.0
V. Amiri,left,False,29.450133528389983,96.59643797311914,354.211765,2057963,1H,10840,237836,259578812,False,ot,False,False,74,30,0,0,2888.7844,2942.408012,,out high center,354.211765,5.0
David Silva,left,False,25.404664598455142,83.32729988293286,1086.868164,2057963,1H,1598,8317,259579099,False,,False,False,77,58,100,100,2888.7844,2942.408012,,,1086.868164,18.0
David Silva,left,False,7.689103798395493,25.220260458737215,1768.289804,2057963,1H,1598,8317,259579343,False,ot,False,True,93,51,100,100,2888.7844,2942.408012,,out high center,1768.289804,29.0
Isco,right,False,27.9972667610608,91.83103497627941,1833.615755,2057963,1H,1598,3563,259579360,False,olb,False,False,76,76,100,100,2888.7844,2942.408012,,out low left,1833.615755,30.0
David Silva,left,False,7.987764043210089,26.19986606172909,2464.951338,2057963,1H,1598,8317,259579514,False,,False,True,93,44,100,100,2888.7844,2942.408012,,,2464.951338,41.0
Isco,right,False,25.679625287813295,84.2291709440276,2650.938302,2057963,1H,1598,3563,259579552,False,,False,False,77,37,100,100,2888.7844,2942.408012,,,2650.938302,44.0
David Silva,left,False,13.57165085840702,44.51501481557502,2769.908215,2057963,1H,1598,8317,259579581,False,,False,True,88,59,100,100,2888.7844,2942.408012,,,2769.908215,46.0
K. Ansarifard,right,False,14.820149308374054,48.61008973146689,444.9449679999998,2057963,2H,10840,79149,259579669,False,ol,False,True,87,39,0,0,2888.7844,2942.408012,,out center left,3333.729368,55.0
Piqué,right,False,6.623716063509969,21.725788688312697,220.74966499999985,2057963,2H,1598,3341,259579751,False,,False,True,94,48,100,100,2888.7844,2942.408012,,,3109.534065,51.0
Sergio Busquets,right,False,24.149481294843582,79.21029864708694,240.2158570000001,2057963,2H,1598,3346,259579762,True,gtr,False,True,78,52,100,100,2888.7844,2942.408012,,goal high right,3129.000257,52.0
M. Taremi,head/body,False,11.123358780624674,36.484616800448926,865.451333,2057963,2H,10840,79320,259579822,False,olb,False,True,90,45,0,0,2888.7844,2942.408012,,out low left,3754.235733,62.0
Isco,right,False,13.66496963809287,44.82110041294461,370.02788999999984,2057963,2H,1598,3563,259579828,False,otr,False,True,88,60,100,100,2888.7844,2942.408012,,out high right,3258.81229,54.0
Sergio Ramos,right,False,10.042708877713224,32.940085118899376,1451.1707829999996,2057963,2H,1598,3306,259580141,False,,False,True,91,55,100,100,2888.7844,2942.408012,,,4339.955183,72.0
M. Taremi,head/body,False,5.78277810074881,18.967512170456096,2198.026247,2057963,2H,10840,79320,259580168,False,ot,False,True,95,55,0,0,2888.7844,2942.408012,,out high center,5086.810647,84.0
Diego Costa,right,True,11.355450673575225,37.24587820932673,514.2559219999998,2057963,2H,1598,4338,259580578,True,glb,False,True,90,42,100,100,2888.7844,2942.408012,,goal low left,3403.040322,56.0
K. Ansarifard,left,False,26.3328,86.37158399999998,834.796402,2057963,1H,10840,79149,259720986,False,obr,False,True,76,50,0,0,2888.7844,2942.408012,,out low right,834.796402,13.0
Cristiano Ronaldo,right,False,13.825727252571562,45.34838538843472,150.114686,2057964,1H,9905,3322,260341146,True,glb,False,True,90,27,100,100,2885.599727,3144.809767,,goal low left,150.114686,2.0
João Mário,right,False,20.961987035822723,68.75531747749852,515.718727,2057964,1H,9905,70965,260341273,False,ot,False,True,81,44,100,100,2885.599727,3144.809767,,out high center,515.718727,8.0
V. Amiri,left,False,19.018261540950583,62.37989785431791,390.7283660000001,2057964,1H,10840,237836,260341326,False,olb,True,False,84,30,0,0,2885.599727,3144.809767,,out low left,390.7283660000001,6.0
José Fonte,right,False,17.55900965608539,57.59355167196008,998.95941,2057964,1H,9905,8126,260341416,False,,False,False,84,49,100,100,2885.599727,3144.809767,,,998.95941,16.0
S. Ezatolahi,head/body,False,8.845915403309032,29.014602522853625,2015.931896,2057964,1H,10840,241647,260341737,True,gc,False,True,92,53,0,0,2885.599727,3144.809767,,goal center,2015.931896,33.0
Cristiano Ronaldo,right,False,33.498111455162665,109.87380557293353,2352.913061,2057964,1H,9905,3322,260341930,True,gc,False,True,70,33,100,100,2885.599727,3144.809767,,goal center,2352.913061,39.0
Ricardo Quaresma,right,False,10.549510214223217,34.60239350265215,2460.780073,2057964,1H,9905,32597,260341974,False,otl,False,False,92,66,100,100,2885.599727,3144.809767,,out high left,2460.780073,41.0
Ricardo Quaresma,right,True,21.19057858394858,69.50509775535133,2660.604684,2057964,1H,9905,32597,260342034,True,gtl,False,True,82,71,100,100,2885.599727,3144.809767,,goal high left,2660.604684,44.0
Raphaël Guerreiro,left,False,28.208994527455246,92.5255020500532,973.157752,2057964,2H,9905,28907,260342431,False,,False,False,75,32,100,100,2885.599727,3144.809767,,,3858.757479,64.0
Cristiano Ronaldo,right,False,24.41392350299312,80.07766908981743,1236.0233529999996,2057964,2H,9905,3322,260342484,False,obr,False,True,78,40,100,100,2885.599727,3144.809767,,out low right,4121.623079999999,68.0
S. Ghoddos,right,False,19.91485827774077,65.32073515098972,1603.2685220000003,2057964,2H,10840,53562,260342578,False,olb,False,True,82,43,0,0,2885.599727,3144.809767,,out low left,4488.868249,74.0
Adrien Silva,right,False,30.79563322002813,101.00967696169226,1553.0106990000004,2057964,2H,9905,70403,260342641,False,otr,False,True,73,27,100,100,2885.599727,3144.809767,,out high right,4438.610426,73.0
André Silva,right,False,25.905239071662702,84.96918415505365,1906.389864,2057964,2H,9905,135927,260342741,False,otr,False,True,77,66,100,100,2885.599727,3144.809767,,out high right,4791.989591,79.0
S. Ghoddos,right,False,24.31509470596403,79.75351063556201,2935.209186,2057964,2H,10840,53562,260342955,False,,False,False,78,58,0,0,2885.599727,3144.809767,,,5820.808913,97.0
M. Taremi,left,False,8.095889341048332,26.55451703863853,2937.0886870000004,2057964,2H,10840,79320,260342956,False,ol,False,True,93,43,0,0,2885.599727,3144.809767,,out center left,5822.688414,97.0
Iniesta,left,False,26.71869741136345,87.63732750927211,1033.306999,2057965,1H,1598,3353,260339401,False,otl,False,False,77,26,0,0,2831.148807,3078.775291,,out high left,1033.306999,17.0
Isco,right,True,5.677725336787613,18.622939104663367,1131.288619,2057965,1H,1598,3563,260339441,True,gtl,False,True,95,46,0,0,2831.148807,3078.775291,,goal high left,1131.288619,18.0
K. Boutaïb,left,False,9.055326460293964,29.7014707897642,1452.301231,2057965,1H,16216,29625,260339491,True,gl,False,True,94,33,100,100,2831.148807,3078.775291,,goal center left,1452.301231,24.0
Piqué,head/body,False,4.523883619469006,14.83833827185834,1380.277574,2057965,1H,1598,3341,260339500,True,gr,False,True,96,53,0,0,2831.148807,3078.775291,,goal center right,1380.277574,23.0
Iniesta,right,False,17.740911112524632,58.190188449080786,1422.098975,2057965,1H,1598,3353,260339519,False,,False,False,84,43,0,0,2831.148807,3078.775291,,,1422.098975,23.0
Diego Costa,left,False,12.972017429933558,42.54821717018207,1569.231745,2057965,1H,1598,4338,260339602,False,obr,False,False,89,37,0,0,2831.148807,3078.775291,,out low right,1569.231745,26.0
Sergio Busquets,head/body,False,7.987764043210089,26.19986606172909,2185.068748,2057965,1H,1598,3346,260339781,False,ot,False,True,93,44,0,0,2831.148807,3078.775291,,out high center,2185.068748,36.0
H. Ziyech,left,False,24.471389317374282,80.26615696098764,2556.507568,2057965,1H,16216,221039,260339811,False,otr,False,True,78,39,100,100,2831.148807,3078.775291,,out high right,2556.507568,42.0
Piqué,right,False,31.113271534989696,102.0515306347662,636.323241,2057965,2H,1598,3341,260340197,False,ot,False,False,73,76,0,0,2831.148807,3078.775291,,out high center,3467.472048,57.0
N. Amrabat,right,False,25.068256022358238,82.22387975333501,575.5067819999999,2057965,2H,16216,32968,260340248,False,ptl,False,True,79,77,100,100,2831.148807,3078.775291,,post high left,3406.655589,56.0
Thiago Alcântara,left,False,13.748020253476499,45.093506431402915,795.093934,2057965,2H,1598,3345,260340266,False,otl,False,False,89,68,0,0,2831.148807,3078.775291,,out high left,3626.242741,60.0
Isco,head/body,False,5.677725336787613,18.622939104663367,973.1151759999998,2057965,2H,1598,3563,260340333,True,gr,False,True,95,46,0,0,2831.148807,3078.775291,,goal center right,3804.263983,63.0
Piqué,head/body,False,9.935574095264954,32.58868303246905,1047.5896280000002,2057965,2H,1598,3341,260340340,False,ol,False,True,91,47,0,0,2831.148807,3078.775291,,out center left,3878.738435,64.0
Thiago Alcântara,right,False,20.313895434468005,66.62957702505506,1396.0486250000004,2057965,2H,1598,3345,260340487,False,otr,False,False,82,37,0,0,2831.148807,3078.775291,,out high right,4227.197432000001,70.0
H. Ziyech,left,False,12.43505882575551,40.78699294847807,2094.622128,2057965,2H,16216,221039,260340660,False,,False,True,90,66,100,100,2831.148807,3078.775291,,,4925.7709350000005,82.0
Y. En-Nesyri,head/body,True,12.118974634947463,39.750236802627676,2136.017441,2057965,2H,16216,447821,260340669,True,gtr,False,True,89,47,100,100,2831.148807,3078.775291,,goal high right,4967.1662479999995,82.0
Sergio Ramos,right,False,30.00354517257086,98.41162816603241,1975.184283,2057965,2H,1598,3306,260340681,False,otr,False,False,73,37,0,0,2831.148807,3078.775291,,out high right,4806.33309,80.0
Rodrigo,head/body,False,7.758382674404505,25.447495172046775,2402.691478,2057965,2H,1598,70129,260340730,False,otr,False,False,93,53,0,0,2831.148807,3078.775291,,out high right,5233.840285,87.0
Marco Asensio,head/body,False,6.93933372089857,22.761014604547306,2490.194498,2057965,2H,1598,288091,260340753,False,otl,False,False,94,44,0,0,2831.148807,3078.775291,,out high left,5321.343305,88.0
Iago Aspas,right,True,5.677725336787613,18.622939104663367,2733.420411,2057965,2H,1598,3840,260340877,True,gl,False,True,95,54,0,0,2831.148807,3078.775291,,goal center left,5564.569218000001,92.0
